transaction_id,timestamp,date,hour,merchant_id,customer_id,amount,currency,payment_method,status,error_code,root_cause,recovery_strategy,retry_count,subscription_id,merchant_config
txn_000143,2024-01-15 23:40:00,2024-01-15,23,m_test_123456,cust_2530,9445,INR,netbanking,failed,incorrect_cvv,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000144,2024-01-15 23:50:00,2024-01-15,23,m_test_123456,cust_4262,6085,INR,upi,failed,authentication_failed,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000145,2024-01-16 00:00:00,2024-01-16,00,m_test_123456,cust_5011,1400,INR,card,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000146,2024-01-16 00:10:00,2024-01-16,00,m_test_123456,cust_7790,2193,INR,wallet,failed,issuer_technical_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000147,2024-01-16 00:20:00,2024-01-16,00,m_test_123456,cust_9099,4185,INR,wallet,failed,invalid_request,MERCHANT_SIDE,STOP retries. Flag for merchant review. Escalate to support.,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000148,2024-01-16 00:30:00,2024-01-16,00,m_test_123456,cust_1090,4997,INR,upi,failed,bank_not_available,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000149,2024-01-16 00:40:00,2024-01-16,00,m_test_123456,cust_3881,7965,INR,upi,failed,transaction_limit_exceeded,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000150,2024-01-16 00:50:00,2024-01-16,00,m_test_123456,cust_1822,9486,INR,wallet,failed,invalid_order_id,MERCHANT_SIDE,STOP retries. Flag for merchant review. Escalate to support.,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000151,2024-01-16 00:00:00,2024-01-16,00,m_test_123456,cust_8478,5082,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000152,2024-01-16 00:10:00,2024-01-16,00,m_test_123456,cust_9702,3184,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000153,2024-01-16 00:20:00,2024-01-16,00,m_test_123456,cust_9270,6198,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000154,2024-01-16 00:30:00,2024-01-16,00,m_test_123456,cust_3607,7991,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000155,2024-01-16 00:40:00,2024-01-16,00,m_test_123456,cust_5246,8777,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000156,2024-01-16 00:50:00,2024-01-16,00,m_test_123456,cust_9540,5050,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000157,2024-01-16 01:00:00,2024-01-16,01,m_test_123456,cust_5499,8939,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000158,2024-01-16 01:10:00,2024-01-16,01,m_test_123456,cust_5681,8206,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000159,2024-01-16 01:20:00,2024-01-16,01,m_test_123456,cust_6502,4841,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000160,2024-01-16 01:30:00,2024-01-16,01,m_test_123456,cust_3267,6238,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000161,2024-01-16 01:40:00,2024-01-16,01,m_test_123456,cust_7275,3471,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000162,2024-01-16 01:50:00,2024-01-16,01,m_test_123456,cust_2052,3503,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000163,2024-01-16 02:00:00,2024-01-16,02,m_test_123456,cust_6421,7797,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000164,2024-01-16 02:10:00,2024-01-16,02,m_test_123456,cust_7812,9890,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000165,2024-01-16 02:20:00,2024-01-16,02,m_test_123456,cust_7883,2020,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000166,2024-01-16 02:30:00,2024-01-16,02,m_test_123456,cust_7232,7381,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000167,2024-01-16 02:40:00,2024-01-16,02,m_test_123456,cust_6763,8814,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000168,2024-01-16 02:50:00,2024-01-16,02,m_test_123456,cust_7865,5892,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000169,2024-01-16 03:00:00,2024-01-16,03,m_test_123456,cust_8999,9818,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000170,2024-01-16 03:10:00,2024-01-16,03,m_test_123456,cust_8140,4595,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000171,2024-01-16 03:20:00,2024-01-16,03,m_test_123456,cust_7371,8956,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000172,2024-01-16 03:30:00,2024-01-16,03,m_test_123456,cust_3704,6507,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000173,2024-01-16 03:40:00,2024-01-16,03,m_test_123456,cust_9751,8657,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000174,2024-01-16 03:50:00,2024-01-16,03,m_test_123456,cust_1444,1441,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000175,2024-01-16 04:00:00,2024-01-16,04,m_test_123456,cust_3223,2375,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000176,2024-01-16 04:10:00,2024-01-16,04,m_test_123456,cust_1823,8564,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000177,2024-01-16 04:20:00,2024-01-16,04,m_test_123456,cust_6363,5262,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000178,2024-01-16 04:30:00,2024-01-16,04,m_test_123456,cust_6355,4467,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000179,2024-01-16 04:40:00,2024-01-16,04,m_test_123456,cust_5558,6529,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000180,2024-01-16 04:50:00,2024-01-16,04,m_test_123456,cust_2341,7906,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000181,2024-01-16 05:00:00,2024-01-16,05,m_test_123456,cust_9837,8705,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000182,2024-01-16 05:10:00,2024-01-16,05,m_test_123456,cust_4673,1853,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000183,2024-01-16 05:20:00,2024-01-16,05,m_test_123456,cust_1508,2124,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000184,2024-01-16 05:30:00,2024-01-16,05,m_test_123456,cust_1333,5051,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000185,2024-01-16 05:40:00,2024-01-16,05,m_test_123456,cust_3068,3496,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000186,2024-01-16 05:50:00,2024-01-16,05,m_test_123456,cust_4571,8758,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000187,2024-01-16 06:00:00,2024-01-16,06,m_test_123456,cust_7043,8619,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000188,2024-01-16 06:10:00,2024-01-16,06,m_test_123456,cust_3683,3749,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000189,2024-01-16 06:20:00,2024-01-16,06,m_test_123456,cust_1420,6096,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000190,2024-01-16 06:30:00,2024-01-16,06,m_test_123456,cust_7498,6111,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000191,2024-01-16 06:40:00,2024-01-16,06,m_test_123456,cust_4978,4249,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000192,2024-01-16 06:50:00,2024-01-16,06,m_test_123456,cust_2983,2669,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000193,2024-01-16 07:00:00,2024-01-16,07,m_test_123456,cust_9728,1672,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000194,2024-01-16 07:10:00,2024-01-16,07,m_test_123456,cust_2129,8018,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000195,2024-01-16 07:20:00,2024-01-16,07,m_test_123456,cust_1207,9289,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000196,2024-01-16 07:30:00,2024-01-16,07,m_test_123456,cust_2729,7882,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000197,2024-01-16 07:40:00,2024-01-16,07,m_test_123456,cust_8532,8102,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000198,2024-01-16 07:50:00,2024-01-16,07,m_test_123456,cust_3885,3506,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000199,2024-01-16 08:00:00,2024-01-16,08,m_test_123456,cust_9817,9548,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000200,2024-01-16 08:10:00,2024-01-16,08,m_test_123456,cust_8136,8921,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000201,2024-01-16 08:20:00,2024-01-16,08,m_test_123456,cust_5022,5397,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000202,2024-01-16 08:30:00,2024-01-16,08,m_test_123456,cust_8385,2419,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000203,2024-01-16 08:40:00,2024-01-16,08,m_test_123456,cust_7209,4995,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000204,2024-01-16 08:50:00,2024-01-16,08,m_test_123456,cust_9098,6511,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000205,2024-01-16 09:00:00,2024-01-16,09,m_test_123456,cust_8988,6325,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000206,2024-01-16 09:10:00,2024-01-16,09,m_test_123456,cust_5232,4475,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000207,2024-01-16 09:20:00,2024-01-16,09,m_test_123456,cust_5526,6576,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000208,2024-01-16 09:30:00,2024-01-16,09,m_test_123456,cust_2402,1166,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000209,2024-01-16 09:40:00,2024-01-16,09,m_test_123456,cust_9004,4954,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000210,2024-01-16 09:50:00,2024-01-16,09,m_test_123456,cust_9041,4937,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000211,2024-01-16 10:00:00,2024-01-16,10,m_test_123456,cust_2524,8342,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000212,2024-01-16 10:10:00,2024-01-16,10,m_test_123456,cust_7625,5820,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000213,2024-01-16 10:20:00,2024-01-16,10,m_test_123456,cust_7046,4986,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000214,2024-01-16 10:30:00,2024-01-16,10,m_test_123456,cust_7971,8753,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000215,2024-01-16 10:40:00,2024-01-16,10,m_test_123456,cust_8434,6419,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000216,2024-01-16 10:50:00,2024-01-16,10,m_test_123456,cust_5118,5438,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000217,2024-01-16 11:00:00,2024-01-16,11,m_test_123456,cust_4155,4777,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000218,2024-01-16 11:10:00,2024-01-16,11,m_test_123456,cust_9779,6169,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000219,2024-01-16 11:20:00,2024-01-16,11,m_test_123456,cust_4545,4033,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000220,2024-01-16 11:30:00,2024-01-16,11,m_test_123456,cust_9595,8933,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000221,2024-01-16 11:40:00,2024-01-16,11,m_test_123456,cust_4180,5636,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000222,2024-01-16 11:50:00,2024-01-16,11,m_test_123456,cust_6912,5853,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000223,2024-01-16 12:00:00,2024-01-16,12,m_test_123456,cust_1231,3939,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000224,2024-01-16 12:10:00,2024-01-16,12,m_test_123456,cust_5494,9751,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000225,2024-01-16 12:20:00,2024-01-16,12,m_test_123456,cust_5786,1745,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000226,2024-01-16 12:30:00,2024-01-16,12,m_test_123456,cust_2680,3068,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000227,2024-01-16 12:40:00,2024-01-16,12,m_test_123456,cust_8690,1200,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000228,2024-01-16 12:50:00,2024-01-16,12,m_test_123456,cust_6582,8843,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000229,2024-01-16 13:00:00,2024-01-16,13,m_test_123456,cust_5136,4020,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000230,2024-01-16 13:10:00,2024-01-16,13,m_test_123456,cust_2070,8827,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000231,2024-01-16 13:20:00,2024-01-16,13,m_test_123456,cust_2213,7565,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000232,2024-01-16 13:30:00,2024-01-16,13,m_test_123456,cust_3444,1878,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000233,2024-01-16 13:40:00,2024-01-16,13,m_test_123456,cust_5066,5978,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000234,2024-01-16 13:50:00,2024-01-16,13,m_test_123456,cust_4697,2940,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000235,2024-01-16 14:00:00,2024-01-16,14,m_test_123456,cust_8381,9561,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000236,2024-01-16 14:10:00,2024-01-16,14,m_test_123456,cust_8025,8253,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000237,2024-01-16 14:20:00,2024-01-16,14,m_test_123456,cust_2625,6003,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000238,2024-01-16 14:30:00,2024-01-16,14,m_test_123456,cust_5335,4404,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000239,2024-01-16 14:40:00,2024-01-16,14,m_test_123456,cust_4929,2330,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000240,2024-01-16 14:50:00,2024-01-16,14,m_test_123456,cust_3564,3847,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000241,2024-01-16 15:00:00,2024-01-16,15,m_test_123456,cust_8381,1043,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000242,2024-01-16 15:10:00,2024-01-16,15,m_test_123456,cust_1534,8699,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000243,2024-01-16 15:20:00,2024-01-16,15,m_test_123456,cust_5632,4792,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000244,2024-01-16 15:30:00,2024-01-16,15,m_test_123456,cust_4824,8438,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000245,2024-01-16 15:40:00,2024-01-16,15,m_test_123456,cust_7965,5334,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000246,2024-01-16 15:50:00,2024-01-16,15,m_test_123456,cust_3441,2880,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000247,2024-01-16 16:00:00,2024-01-16,16,m_test_123456,cust_2169,5352,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000248,2024-01-16 16:10:00,2024-01-16,16,m_test_123456,cust_6039,1977,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000249,2024-01-16 16:20:00,2024-01-16,16,m_test_123456,cust_3037,5728,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000250,2024-01-16 16:30:00,2024-01-16,16,m_test_123456,cust_7594,8679,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000251,2024-01-16 16:40:00,2024-01-16,16,m_test_123456,cust_8172,5460,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000252,2024-01-16 16:50:00,2024-01-16,16,m_test_123456,cust_8078,2317,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000253,2024-01-16 17:00:00,2024-01-16,17,m_test_123456,cust_1423,6280,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000254,2024-01-16 17:10:00,2024-01-16,17,m_test_123456,cust_1339,2496,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000255,2024-01-16 17:20:00,2024-01-16,17,m_test_123456,cust_3870,5415,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000256,2024-01-16 17:30:00,2024-01-16,17,m_test_123456,cust_5557,8708,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000257,2024-01-16 17:40:00,2024-01-16,17,m_test_123456,cust_9056,3973,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000258,2024-01-16 17:50:00,2024-01-16,17,m_test_123456,cust_6700,2494,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000259,2024-01-16 18:00:00,2024-01-16,18,m_test_123456,cust_6260,7690,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000260,2024-01-16 18:10:00,2024-01-16,18,m_test_123456,cust_6403,2713,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000261,2024-01-16 18:20:00,2024-01-16,18,m_test_123456,cust_5722,7744,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000262,2024-01-16 18:30:00,2024-01-16,18,m_test_123456,cust_8451,7561,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000263,2024-01-16 18:40:00,2024-01-16,18,m_test_123456,cust_5135,2442,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000264,2024-01-16 18:50:00,2024-01-16,18,m_test_123456,cust_7622,6296,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000265,2024-01-16 19:00:00,2024-01-16,19,m_test_123456,cust_9889,9431,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000266,2024-01-16 19:10:00,2024-01-16,19,m_test_123456,cust_1888,8569,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000267,2024-01-16 19:20:00,2024-01-16,19,m_test_123456,cust_9167,4073,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000268,2024-01-16 19:30:00,2024-01-16,19,m_test_123456,cust_9998,4335,INR,netbanking,failed,card_expired,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000269,2024-01-16 19:40:00,2024-01-16,19,m_test_123456,cust_2989,8178,INR,wallet,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000270,2024-01-16 19:50:00,2024-01-16,19,m_test_123456,cust_6091,4920,INR,upi,failed,payment_risk_check_failed,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000271,2024-01-16 20:00:00,2024-01-16,20,m_test_123456,cust_4681,7684,INR,card,failed,payment_timed_out,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000272,2024-01-16 20:10:00,2024-01-16,20,m_test_123456,cust_3522,8560,INR,card,failed,bank_not_available,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000273,2024-01-16 20:20:00,2024-01-16,20,m_test_123456,cust_7807,9337,INR,netbanking,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000274,2024-01-16 20:30:00,2024-01-16,20,m_test_123456,cust_3369,4993,INR,wallet,failed,payment_declined_due_to_high_traffic,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000275,2024-01-16 20:40:00,2024-01-16,20,m_test_123456,cust_2143,9327,INR,upi,failed,incorrect_cvv,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000276,2024-01-16 20:50:00,2024-01-16,20,m_test_123456,cust_1042,6568,INR,netbanking,failed,otp_expired,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000277,2024-01-16 21:00:00,2024-01-16,21,m_test_123456,cust_8316,9022,INR,upi,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
